iter	Passed	Remaining
3930	895	243
3931	895	243
3932	895	243
3933	895	242
3934	896	242
3935	896	242
3936	896	242
3937	896	241
3938	896	241
3939	896	241
3940	897	241
3941	897	240
3942	897	240
3943	897	240
3944	897	240
3945	898	239
3946	898	239
3947	898	239
3948	898	239
3949	898	238
3950	899	238
3951	899	238
3952	899	238
3953	899	237
3954	899	237
3955	899	237
3956	900	237
3957	900	237
3958	900	236
3959	900	236
3960	900	236
3961	901	236
3962	901	235
3963	901	235
3964	901	235
3965	901	235
3966	901	234
3967	902	234
3968	902	234
3969	902	234
3970	902	233
3971	902	233
3972	903	233
3973	903	233
3974	903	233
3975	903	232
3976	904	232
3977	904	232
3978	904	232
3979	904	231
3980	904	231
3981	905	231
3982	905	231
3983	905	230
3984	905	230
3985	905	230
3986	906	230
3987	906	229
3988	906	229
3989	906	229
3990	906	229
3991	907	229
3992	907	228
3993	907	228
3994	907	228
3995	907	228
3996	908	227
3997	908	227
3998	908	227
3999	908	227
4000	908	226
4001	909	226
4002	909	226
4003	909	226
4004	909	226
4005	909	225
4006	910	225
4007	910	225
4008	910	225
4009	910	224
4010	910	224
4011	910	224
4012	911	224
4013	911	223
4014	911	223
4015	911	223
4016	911	223
4017	912	222
4018	912	222
4019	912	222
4020	912	222
4021	912	221
4022	912	221
4023	913	221
4024	913	221
4025	913	220
4026	913	220
4027	913	220
4028	913	220
4029	914	220
4030	914	219
4031	914	219
4032	914	219
4033	914	219
4034	915	218
4035	915	218
4036	915	218
4037	915	218
4038	915	217
4039	916	217
4040	916	217
4041	916	217
4042	916	216
4043	916	216
4044	916	216
4045	917	216
4046	917	215
4047	917	215
4048	917	215
4049	917	215
4050	917	215
4051	918	214
4052	918	214
4053	918	214
4054	918	214
4055	918	213
4056	919	213
4057	919	213
4058	919	213
4059	919	212
4060	919	212
4061	919	212
4062	920	212
4063	920	211
4064	920	211
4065	920	211
4066	921	211
4067	921	211
4068	921	210
4069	921	210
4070	921	210
4071	921	210
4072	922	209
4073	922	209
4074	922	209
4075	922	209
4076	922	208
4077	923	208
4078	923	208
4079	923	208
4080	923	208
4081	923	207
4082	924	207
4083	924	207
4084	924	207
4085	924	206
4086	924	206
4087	925	206
4088	925	206
4089	925	205
4090	925	205
4091	926	205
4092	926	205
4093	926	205
4094	926	204
4095	926	204
4096	927	204
4097	927	204
4098	927	203
4099	927	203
4100	928	203
4101	928	203
4102	928	202
4103	928	202
4104	928	202
4105	929	202
4106	929	202
4107	929	201
4108	929	201
4109	929	201
4110	930	201
4111	930	200
4112	930	200
4113	930	200
4114	930	200
4115	931	199
4116	931	199
4117	931	199
4118	931	199
4119	932	199
4120	932	198
4121	932	198
4122	932	198
4123	932	198
4124	932	197
4125	933	197
4126	933	197
4127	933	197
4128	933	196
4129	933	196
4130	934	196
4131	934	196
4132	934	196
4133	934	195
4134	934	195
4135	935	195
4136	935	195
4137	935	194
4138	935	194
4139	935	194
4140	936	194
4141	936	193
4142	936	193
4143	936	193
4144	936	193
4145	937	193
4146	937	192
4147	937	192
4148	937	192
4149	938	192
4150	938	191
4151	938	191
4152	938	191
4153	938	191
4154	939	190
4155	939	190
4156	939	190
4157	939	190
4158	939	190
4159	940	189
4160	940	189
4161	940	189
4162	940	189
4163	940	188
4164	941	188
4165	941	188
4166	941	188
4167	941	187
4168	941	187
4169	942	187
4170	942	187
4171	942	187
4172	942	186
4173	943	186
4174	943	186
4175	943	186
4176	943	185
4177	943	185
4178	943	185
4179	944	185
4180	944	184
4181	944	184
4182	944	184
4183	944	184
4184	945	184
4185	945	183
4186	945	183
4187	945	183
4188	945	183
4189	946	182
4190	946	182
4191	946	182
4192	946	182
4193	946	181
4194	947	181
4195	947	181
4196	947	181
4197	947	181
4198	947	180
4199	948	180
4200	948	180
4201	948	180
4202	948	179
4203	948	179
4204	949	179
4205	949	179
4206	949	178
4207	949	178
4208	949	178
4209	950	178
4210	950	178
4211	950	177
4212	950	177
4213	950	177
4214	950	177
4215	951	176
4216	951	176
4217	951	176
4218	951	176
4219	952	175
4220	952	175
4221	952	175
4222	952	175
4223	952	175
4224	953	174
4225	953	174
4226	953	174
4227	953	174
4228	953	173
4229	954	173
4230	954	173
4231	954	173
4232	954	172
4233	954	172
4234	955	172
4235	955	172
4236	955	172
4237	955	171
4238	955	171
4239	956	171
4240	956	171
4241	956	170
4242	956	170
4243	957	170
4244	957	170
4245	957	170
4246	957	169
4247	957	169
4248	958	169
4249	958	169
4250	958	168
4251	958	168
4252	958	168
4253	959	168
4254	959	167
4255	959	167
4256	959	167
4257	959	167
4258	960	167
4259	960	166
4260	960	166
4261	960	166
4262	960	166
4263	961	165
4264	961	165
4265	961	165
4266	961	165
4267	962	164
4268	962	164
4269	962	164
4270	962	164
4271	962	164
4272	963	163
4273	963	163
4274	963	163
4275	963	163
4276	963	162
4277	964	162
4278	964	162
4279	964	162
4280	964	162
4281	964	161
4282	964	161
4283	965	161
4284	965	161
4285	965	160
4286	965	160
4287	966	160
4288	966	160
4289	966	159
4290	966	159
4291	966	159
4292	967	159
4293	967	159
4294	967	158
4295	967	158
4296	968	158
4297	968	158
4298	968	157
4299	968	157
4300	968	157
4301	969	157
4302	969	157
4303	969	156
4304	969	156
4305	969	156
4306	970	156
4307	970	155
4308	970	155
4309	970	155
4310	970	155
4311	971	154
4312	971	154
4313	971	154
4314	971	154
4315	971	154
4316	972	153
4317	972	153
4318	972	153
4319	972	153
4320	972	152
4321	973	152
4322	973	152
4323	973	152
4324	973	151
4325	973	151
4326	974	151
4327	974	151
4328	974	151
4329	974	150
4330	974	150
4331	975	150
4332	975	150
4333	975	149
4334	975	149
4335	975	149
4336	976	149
4337	976	148
4338	976	148
4339	976	148
4340	977	148
4341	977	148
4342	977	147
4343	977	147
4344	977	147
4345	978	147
4346	978	146
4347	978	146
4348	978	146
4349	978	146
4350	979	146
4351	979	145
4352	979	145
4353	979	145
4354	979	145
4355	980	144
4356	980	144
4357	980	144
4358	980	144
4359	981	144
4360	981	143
4361	981	143
4362	981	143
4363	981	143
4364	982	142
4365	982	142
4366	982	142
4367	982	142
4368	982	141
4369	983	141
4370	983	141
4371	983	141
4372	983	141
4373	983	140
4374	983	140
4375	984	140
4376	984	140
4377	984	139
4378	984	139
4379	984	139
4380	985	139
4381	985	138
4382	985	138
4383	985	138
4384	986	138
4385	986	138
4386	986	137
4387	986	137
4388	986	137
4389	986	137
4390	987	136
4391	987	136
4392	987	136
4393	987	136
4394	988	136
4395	988	135
4396	988	135
4397	988	135
4398	988	135
4399	989	134
4400	989	134
4401	989	134
4402	989	134
4403	989	133
4404	990	133
4405	990	133
4406	990	133
4407	990	133
4408	990	132
4409	990	132
4410	991	132
4411	991	132
4412	991	131
4413	991	131
4414	991	131
4415	992	131
4416	992	130
4417	992	130
4418	992	130
4419	993	130
4420	993	130
4421	993	129
4422	993	129
4423	993	129
4424	994	129
4425	994	128
4426	994	128
4427	994	128
4428	994	128
4429	995	128
4430	995	127
4431	995	127
4432	995	127
4433	996	127
4434	996	126
4435	996	126
4436	996	126
4437	996	126
4438	997	126
4439	997	125
4440	997	125
4441	997	125
4442	997	125
4443	998	124
4444	998	124
4445	998	124
4446	998	124
4447	998	123
4448	999	123
4449	999	123
4450	999	123
4451	999	123
4452	1000	122
4453	1000	122
4454	1000	122
4455	1000	122
4456	1000	121
4457	1001	121
4458	1001	121
4459	1001	121
4460	1001	121
4461	1001	120
4462	1001	120
4463	1002	120
4464	1002	120
4465	1002	119
4466	1002	119
4467	1002	119
4468	1003	119
4469	1003	118
4470	1003	118
4471	1003	118
4472	1003	118
4473	1004	118
4474	1004	117
4475	1004	117
4476	1004	117
4477	1004	117
4478	1005	116
4479	1005	116
4480	1005	116
4481	1005	116
4482	1005	116
4483	1006	115
4484	1006	115
4485	1006	115
4486	1006	115
4487	1007	114
4488	1007	114
4489	1007	114
4490	1007	114
4491	1007	113
4492	1007	113
4493	1008	113
4494	1008	113
4495	1008	113
4496	1008	112
4497	1008	112
4498	1009	112
4499	1009	112
4500	1009	111
4501	1009	111
4502	1009	111
4503	1010	111
4504	1010	111
4505	1010	110
4506	1010	110
4507	1010	110
4508	1011	110
4509	1011	109
4510	1011	109
4511	1011	109
4512	1011	109
4513	1012	108
4514	1012	108
4515	1012	108
4516	1012	108
4517	1012	108
4518	1012	107
4519	1013	107
4520	1013	107
4521	1013	107
4522	1013	106
4523	1013	106
4524	1014	106
4525	1014	106
4526	1014	106
4527	1014	105
4528	1014	105
4529	1014	105
4530	1015	105
4531	1015	104
4532	1015	104
4533	1015	104
4534	1015	104
4535	1016	103
4536	1016	103
4537	1016	103
4538	1016	103
4539	1016	103
4540	1017	102
4541	1017	102
4542	1017	102
4543	1017	102
4544	1018	101
4545	1018	101
4546	1018	101
4547	1018	101
4548	1018	101
4549	1019	100
4550	1019	100
4551	1019	100
4552	1019	100
4553	1019	99
4554	1020	99
4555	1020	99
4556	1020	99
4557	1020	98
4558	1020	98
4559	1021	98
4560	1021	98
4561	1021	98
4562	1021	97
4563	1021	97
4564	1022	97
4565	1022	97
4566	1022	96
4567	1022	96
4568	1022	96
4569	1022	96
4570	1023	96
4571	1023	95
4572	1023	95
4573	1023	95
4574	1024	95
4575	1024	94
4576	1024	94
4577	1024	94
4578	1024	94
4579	1025	93
4580	1025	93
4581	1025	93
4582	1025	93
4583	1025	93
4584	1025	92
4585	1026	92
4586	1026	92
4587	1026	92
4588	1026	91
4589	1026	91
4590	1026	91
4591	1027	91
4592	1027	91
4593	1027	90
4594	1027	90
4595	1027	90
4596	1028	90
4597	1028	89
4598	1028	89
4599	1028	89
4600	1028	89
4601	1028	88
4602	1029	88
4603	1029	88
4604	1029	88
4605	1029	88
4606	1029	87
4607	1030	87
4608	1030	87
4609	1030	87
4610	1030	86
4611	1030	86
4612	1030	86
4613	1031	86
4614	1031	86
4615	1031	85
4616	1031	85
4617	1031	85
4618	1032	85
4619	1032	84
4620	1032	84
4621	1032	84
4622	1032	84
4623	1032	83
4624	1033	83
4625	1033	83
4626	1033	83
4627	1033	83
4628	1033	82
4629	1034	82
4630	1034	82
4631	1034	82
4632	1034	81
4633	1034	81
4634	1035	81
4635	1035	81
4636	1035	81
4637	1035	80
4638	1035	80
4639	1036	80
4640	1036	80
4641	1036	79
4642	1036	79
4643	1036	79
4644	1037	79
4645	1037	79
4646	1037	78
4647	1037	78
4648	1037	78
4649	1037	78
4650	1038	77
4651	1038	77
4652	1038	77
4653	1038	77
4654	1038	77
4655	1039	76
4656	1039	76
4657	1039	76
4658	1039	76
4659	1039	75
4660	1040	75
4661	1040	75
4662	1040	75
4663	1040	74
4664	1040	74
4665	1041	74
4666	1041	74
4667	1041	74
4668	1041	73
4669	1041	73
4670	1041	73
4671	1042	73
4672	1042	72
4673	1042	72
4674	1042	72
4675	1042	72
4676	1043	72
4677	1043	71
4678	1043	71
4679	1043	71
4680	1043	71
4681	1043	70
4682	1044	70
4683	1044	70
4684	1044	70
4685	1044	70
4686	1044	69
4687	1045	69
4688	1045	69
4689	1045	69
4690	1045	68
4691	1045	68
4692	1046	68
4693	1046	68
4694	1046	67
4695	1046	67
4696	1046	67
4697	1047	67
4698	1047	67
4699	1047	66
4700	1048	66
4701	1048	66
4702	1048	66
4703	1048	66
4704	1049	65
4705	1049	65
4706	1049	65
4707	1049	65
4708	1049	64
4709	1050	64
4710	1050	64
4711	1050	64
4712	1050	63
4713	1050	63
4714	1051	63
4715	1051	63
4716	1051	63
4717	1051	62
4718	1051	62
4719	1052	62
4720	1052	62
4721	1052	61
4722	1052	61
4723	1052	61
4724	1052	61
4725	1053	61
4726	1053	60
4727	1053	60
4728	1053	60
4729	1053	60
4730	1054	59
4731	1054	59
4732	1054	59
4733	1054	59
4734	1054	59
4735	1055	58
4736	1055	58
4737	1055	58
4738	1055	58
4739	1055	57
4740	1055	57
4741	1056	57
4742	1056	57
4743	1056	57
4744	1056	56
4745	1056	56
4746	1057	56
4747	1057	56
4748	1057	55
4749	1057	55
4750	1058	55
4751	1058	55
4752	1058	55
4753	1058	54
4754	1058	54
4755	1058	54
4756	1059	54
4757	1059	53
4758	1059	53
4759	1059	53
4760	1059	53
4761	1060	52
4762	1060	52
4763	1060	52
4764	1060	52
4765	1060	52
4766	1061	51
4767	1061	51
4768	1061	51
4769	1061	51
4770	1061	50
4771	1062	50
4772	1062	50
4773	1062	50
4774	1062	50
4775	1063	49
4776	1063	49
4777	1063	49
4778	1063	49
4779	1063	48
4780	1064	48
4781	1064	48
4782	1064	48
4783	1064	48
4784	1064	47
4785	1065	47
4786	1065	47
4787	1065	47
4788	1065	46
4789	1065	46
4790	1066	46
4791	1066	46
4792	1066	46
4793	1066	45
4794	1066	45
4795	1067	45
4796	1067	45
4797	1067	44
4798	1067	44
4799	1067	44
4800	1068	44
4801	1068	44
4802	1068	43
4803	1068	43
4804	1068	43
4805	1069	43
4806	1069	42
4807	1069	42
4808	1069	42
4809	1069	42
4810	1070	42
4811	1070	41
4812	1070	41
4813	1070	41
4814	1070	41
4815	1071	40
4816	1071	40
4817	1071	40
4818	1071	40
4819	1071	40
4820	1072	39
4821	1072	39
4822	1072	39
4823	1072	39
4824	1072	38
4825	1073	38
4826	1073	38
4827	1073	38
4828	1073	38
4829	1073	37
4830	1074	37
4831	1074	37
4832	1074	37
4833	1074	36
4834	1074	36
4835	1075	36
4836	1075	36
4837	1075	36
4838	1075	35
4839	1075	35
4840	1076	35
4841	1076	35
4842	1076	34
4843	1076	34
4844	1076	34
4845	1077	34
4846	1077	34
4847	1077	33
4848	1077	33
4849	1077	33
4850	1078	33
4851	1078	32
4852	1078	32
4853	1078	32
4854	1078	32
4855	1078	31
4856	1079	31
4857	1079	31
4858	1079	31
4859	1079	31
4860	1079	30
4861	1080	30
4862	1080	30
4863	1080	30
4864	1080	29
4865	1080	29
4866	1080	29
4867	1081	29
4868	1081	29
4869	1081	28
4870	1081	28
4871	1081	28
4872	1082	28
4873	1082	27
4874	1082	27
4875	1082	27
4876	1082	27
4877	1083	27
4878	1083	26
4879	1083	26
4880	1083	26
4881	1084	26
4882	1084	25
4883	1084	25
4884	1084	25
4885	1084	25
4886	1084	25
4887	1085	24
4888	1085	24
4889	1085	24
4890	1085	24
4891	1085	23
4892	1086	23
4893	1086	23
4894	1086	23
4895	1086	23
4896	1086	22
4897	1086	22
4898	1087	22
4899	1087	22
4900	1087	21
4901	1087	21
4902	1087	21
4903	1088	21
4904	1088	21
4905	1088	20
4906	1088	20
4907	1088	20
4908	1089	20
4909	1089	19
4910	1089	19
4911	1089	19
4912	1089	19
4913	1090	19
4914	1090	18
4915	1090	18
4916	1090	18
4917	1090	18
4918	1090	17
4919	1091	17
4920	1091	17
4921	1091	17
4922	1091	17
4923	1091	16
4924	1092	16
4925	1092	16
4926	1092	16
4927	1092	15
4928	1093	15
4929	1093	15
4930	1093	15
4931	1093	15
4932	1093	14
4933	1094	14
4934	1094	14
4935	1094	14
4936	1094	13
4937	1094	13
4938	1095	13
4939	1095	13
4940	1095	13
4941	1095	12
4942	1095	12
4943	1096	12
4944	1096	12
4945	1096	11
4946	1096	11
4947	1096	11
4948	1097	11
4949	1097	11
4950	1097	10
4951	1097	10
4952	1097	10
4953	1098	10
4954	1098	9
4955	1098	9
4956	1098	9
4957	1099	9
4958	1099	9
4959	1099	8
4960	1099	8
4961	1099	8
4962	1099	8
4963	1100	7
4964	1100	7
4965	1100	7
4966	1100	7
4967	1100	7
4968	1101	6
4969	1101	6
4970	1101	6
4971	1101	6
4972	1101	5
4973	1101	5
4974	1102	5
4975	1102	5
4976	1102	5
4977	1102	4
4978	1102	4
4979	1103	4
4980	1103	4
4981	1103	3
4982	1103	3
4983	1103	3
4984	1104	3
4985	1104	3
4986	1104	2
4987	1104	2
4988	1104	2
4989	1105	2
4990	1105	1
4991	1105	1
4992	1105	1
4993	1105	1
4994	1105	1
4995	1106	0
4996	1106	0
4997	1106	0
4998	1106	0
4999	1107	0
